image_id,pack_name,image_path,true_label,ai_top1,ai_score_top1,ai_top2,ai_score_top2,ai_top3,ai_score_top3,all_scores_json,options_json,difficulty,approved,notes
illusions_daniela-mancheva-RSkU1hjFAU0-unsplash,illusions,data/packs/illusions/images/daniela-mancheva-RSkU1hjFAU0-unsplash.jpg,,object,0.7445510333349804,human,0.23427756822055923,animal,0.014604999939399663,"{""object"": {""text"": ""object"", ""raw_score"": -9.181711196899414, ""probability"": 0.7445510333349804}, ""human"": {""text"": ""human"", ""raw_score"": -10.33798599243164, ""probability"": 0.23427756822055923}, ""animal"": {""text"": ""animal"", ""raw_score"": -13.113128662109375, ""probability"": 0.014604999939399663}, ""food"": {""text"": ""food"", ""raw_score"": -13.912527084350586, ""probability"": 0.0065663985050607295}}","[""object"", ""human"", ""food"", ""animal""]",easy,FALSE,
illusions_diane-picchiottino-foIXVRQ9Big-unsplash,illusions,data/packs/illusions/images/diane-picchiottino-foIXVRQ9Big-unsplash.jpg,,animal,0.7042179511406418,human,0.21672633013610557,object,0.0766701053021885,"{""animal"": {""text"": ""animal"", ""raw_score"": -7.959734916687012, ""probability"": 0.7042179511406418}, ""human"": {""text"": ""human"", ""raw_score"": -9.138187408447266, ""probability"": 0.21672633013610557}, ""object"": {""text"": ""object"", ""raw_score"": -10.177310943603516, ""probability"": 0.0766701053021885}, ""food"": {""text"": ""food"", ""raw_score"": -13.647366523742676, ""probability"": 0.00238561342106421}}","[""food"", ""animal"", ""object"", ""human""]",easy,FALSE,
illusions_erik-stockholm-pA4ojh0OLbA-unsplash,illusions,data/packs/illusions/images/erik-stockholm-pA4ojh0OLbA-unsplash.jpg,object,human,0.7456203014714463,object,0.23126055725761185,animal,0.022784167679939717,"{""human"": {""text"": ""human"", ""raw_score"": -7.782110214233398, ""probability"": 0.7456203014714463}, ""object"": {""text"": ""object"", ""raw_score"": -8.952781677246094, ""probability"": 0.23126055725761185}, ""animal"": {""text"": ""animal"", ""raw_score"": -11.27026081085205, ""probability"": 0.022784167679939717}, ""food"": {""text"": ""food"", ""raw_score"": -15.490030288696289, ""probability"": 0.00033497359100218547}}","[""object"", ""food"", ""animal"", ""human""]",easy,TRUE,
illusions_filip-krsmanovich-FQgbiOn7cRo-unsplash,illusions,data/packs/illusions/images/filip-krsmanovich-FQgbiOn7cRo-unsplash.jpg,object,human,0.5167762242804569,object,0.4483890388218406,animal,0.029583997428672244,"{""human"": {""text"": ""human"", ""raw_score"": -8.045644760131836, ""probability"": 0.5167762242804569}, ""object"": {""text"": ""object"", ""raw_score"": -8.187593460083008, ""probability"": 0.4483890388218406}, ""animal"": {""text"": ""animal"", ""raw_score"": -10.906021118164062, ""probability"": 0.029583997428672244}, ""food"": {""text"": ""food"", ""raw_score"": -12.634885787963867, ""probability"": 0.005250739469030321}}","[""object"", ""food"", ""human"", ""animal""]",hard,TRUE,
illusions_ft-talebi-gwT19AHSooA-unsplash,illusions,data/packs/illusions/images/ft-talebi-gwT19AHSooA-unsplash.jpg,food,food,0.9051186784344545,object,0.051441126241253736,human,0.042325778340477356,"{""food"": {""text"": ""food"", ""raw_score"": -6.403436660766602, ""probability"": 0.9051186784344545}, ""object"": {""text"": ""object"", ""raw_score"": -9.271064758300781, ""probability"": 0.051441126241253736}, ""human"": {""text"": ""human"", ""raw_score"": -9.466106414794922, ""probability"": 0.042325778340477356}, ""animal"": {""text"": ""animal"", ""raw_score"": -13.103171348571777, ""probability"": 0.0011144169838142367}}","[""animal"", ""human"", ""object"", ""food""]",easy,TRUE,
illusions_haberdoedas-vpZFnFiqMtw-unsplash,illusions,data/packs/illusions/images/haberdoedas-vpZFnFiqMtw-unsplash.jpg,,object,0.8629746045169124,human,0.12284991180289863,food,0.008559396001352911,"{""object"": {""text"": ""object"", ""raw_score"": -9.576190948486328, ""probability"": 0.8629746045169124}, ""human"": {""text"": ""human"", ""raw_score"": -11.525612831115723, ""probability"": 0.12284991180289863}, ""food"": {""text"": ""food"", ""raw_score"": -14.189546585083008, ""probability"": 0.008559396001352911}, ""animal"": {""text"": ""animal"", ""raw_score"": -14.610940933227539, ""probability"": 0.005616087678836025}}","[""object"", ""human"", ""food"", ""animal""]",easy,FALSE,
illusions_ilia-UbQPAw5-ud4-unsplash,illusions,data/packs/illusions/images/ilia-UbQPAw5-ud4-unsplash.jpg,,animal,0.9839752257224549,object,0.0087768563580134,human,0.007058242529769188,"{""animal"": {""text"": ""animal"", ""raw_score"": -7.137651443481445, ""probability"": 0.9839752257224549}, ""object"": {""text"": ""object"", ""raw_score"": -11.857133865356445, ""probability"": 0.0087768563580134}, ""human"": {""text"": ""human"", ""raw_score"": -12.075056076049805, ""probability"": 0.007058242529769188}, ""food"": {""text"": ""food"", ""raw_score"": -15.691693305969238, ""probability"": 0.00018967538976245478}}","[""animal"", ""human"", ""food"", ""object""]",easy,FALSE,
illusions_jebin-ephrimraj-FkQJd8FRan8-unsplash,illusions,data/packs/illusions/images/jebin-ephrimraj-FkQJd8FRan8-unsplash.jpg,,animal,0.922060710137679,human,0.07355260305304626,object,0.0036976652729831853,"{""animal"": {""text"": ""animal"", ""raw_score"": -5.541154861450195, ""probability"": 0.922060710137679}, ""human"": {""text"": ""human"", ""raw_score"": -8.069765090942383, ""probability"": 0.07355260305304626}, ""object"": {""text"": ""object"", ""raw_score"": -11.060064315795898, ""probability"": 0.0036976652729831853}, ""food"": {""text"": ""food"", ""raw_score"": -12.740248680114746, ""probability"": 0.0006890215362918064}}","[""animal"", ""food"", ""object"", ""human""]",easy,FALSE,
illusions_jibin-p-mathew-kCpWMMkNT0g-unsplash,illusions,data/packs/illusions/images/jibin-p-mathew-kCpWMMkNT0g-unsplash.jpg,food,human,0.4203187693838926,food,0.29857325044222793,object,0.19226077221681417,"{""human"": {""text"": ""human"", ""raw_score"": -8.634455680847168, ""probability"": 0.4203187693838926}, ""food"": {""text"": ""food"", ""raw_score"": -8.97645378112793, ""probability"": 0.29857325044222793}, ""object"": {""text"": ""object"", ""raw_score"": -9.416616439819336, ""probability"": 0.19226077221681417}, ""animal"": {""text"": ""animal"", ""raw_score"": -10.18855094909668, ""probability"": 0.08884720795706524}}","[""food"", ""animal"", ""object"", ""human""]",medium,TRUE,
illusions_john-doyle-C5J8XVXDV4c-unsplash,illusions,data/packs/illusions/images/john-doyle-C5J8XVXDV4c-unsplash.jpg,animal,object,0.8531607381141242,human,0.10393565402274792,animal,0.03894607163609441,"{""object"": {""text"": ""object"", ""raw_score"": -8.794892311096191, ""probability"": 0.8531607381141242}, ""human"": {""text"": ""human"", ""raw_score"": -10.900068283081055, ""probability"": 0.10393565402274792}, ""animal"": {""text"": ""animal"", ""raw_score"": -11.881662368774414, ""probability"": 0.03894607163609441}, ""food"": {""text"": ""food"", ""raw_score"": -14.168218612670898, ""probability"": 0.003957536227033483}}","[""animal"", ""food"", ""object"", ""human""]",easy,TRUE,
illusions_jose-manuel-esp-7V5knTTe27M-unsplash,illusions,data/packs/illusions/images/jose-manuel-esp-7V5knTTe27M-unsplash.jpg,object,object,0.5467995875634987,human,0.43829695774729105,animal,0.013828258094486607,"{""object"": {""text"": ""object"", ""raw_score"": -8.797029495239258, ""probability"": 0.5467995875634987}, ""human"": {""text"": ""human"", ""raw_score"": -9.01821517944336, ""probability"": 0.43829695774729105}, ""animal"": {""text"": ""animal"", ""raw_score"": -12.474397659301758, ""probability"": 0.013828258094486607}, ""food"": {""text"": ""food"", ""raw_score"": -15.028608322143555, ""probability"": 0.0010751965947237954}}","[""animal"", ""object"", ""human"", ""food""]",hard,TRUE,
illusions_josh-marty-HC6limJj7zI-unsplash,illusions,data/packs/illusions/images/josh-marty-HC6limJj7zI-unsplash.jpg,,human,0.7054949241994201,object,0.21552586045860928,food,0.07842054866072146,"{""human"": {""text"": ""human"", ""raw_score"": -7.217607498168945, ""probability"": 0.7054949241994201}, ""object"": {""text"": ""object"", ""raw_score"": -8.403426170349121, ""probability"": 0.21552586045860928}, ""food"": {""text"": ""food"", ""raw_score"": -9.414421081542969, ""probability"": 0.07842054866072146}, ""animal"": {""text"": ""animal"", ""raw_score"": -14.358709335327148, ""probability"": 0.0005586666812492252}}","[""object"", ""animal"", ""human"", ""food""]",easy,TRUE,
illusions_karina-kungla-qmyYYOCmGqs-unsplash,illusions,data/packs/illusions/images/karina-kungla-qmyYYOCmGqs-unsplash.jpg,food,food,0.8244469026121816,object,0.10455638669541546,human,0.04192984218881861,"{""food"": {""text"": ""food"", ""raw_score"": -11.38801383972168, ""probability"": 0.8244469026121816}, ""object"": {""text"": ""object"", ""raw_score"": -13.45300006866455, ""probability"": 0.10455638669541546}, ""human"": {""text"": ""human"", ""raw_score"": -14.366728782653809, ""probability"": 0.04192984218881861}, ""animal"": {""text"": ""animal"", ""raw_score"": -14.73312759399414, ""probability"": 0.029066868503584448}}","[""animal"", ""human"", ""object"", ""food""]",easy,TRUE,
illusions_kyle-hinkson-VMhU-Lx9nNU-unsplash,illusions,data/packs/illusions/images/kyle-hinkson-VMhU-Lx9nNU-unsplash.jpg,,animal,0.8026803788456147,human,0.10345019911349942,object,0.08662633851676833,"{""animal"": {""text"": ""animal"", ""raw_score"": -8.168506622314453, ""probability"": 0.8026803788456147}, ""human"": {""text"": ""human"", ""raw_score"": -10.21737289428711, ""probability"": 0.10345019911349942}, ""object"": {""text"": ""object"", ""raw_score"": -10.394859313964844, ""probability"": 0.08662633851676833}, ""food"": {""text"": ""food"", ""raw_score"": -12.876416206359863, ""probability"": 0.0072430835241175506}}","[""human"", ""food"", ""animal"", ""object""]",easy,FALSE,
illusions_leon-pauleikhoff-W78TAOgfzN0-unsplash,illusions,data/packs/illusions/images/leon-pauleikhoff-W78TAOgfzN0-unsplash.jpg,,animal,0.8003711837303484,human,0.10161865233228023,object,0.09002510100940066,"{""animal"": {""text"": ""animal"", ""raw_score"": -7.150458335876465, ""probability"": 0.8003711837303484}, ""human"": {""text"": ""human"", ""raw_score"": -9.214306831359863, ""probability"": 0.10161865233228023}, ""object"": {""text"": ""object"", ""raw_score"": -9.335445404052734, ""probability"": 0.09002510100940066}, ""food"": {""text"": ""food"", ""raw_score"": -11.75796127319336, ""probability"": 0.00798506292797053}}","[""food"", ""human"", ""animal"", ""object""]",easy,FALSE,
illusions_luan-fonseca-jyR8NjxKWzk-unsplash,illusions,data/packs/illusions/images/luan-fonseca-jyR8NjxKWzk-unsplash.jpg,,animal,0.8343883106081892,object,0.14127042808475276,human,0.016801279104003936,"{""animal"": {""text"": ""animal"", ""raw_score"": -8.14948558807373, ""probability"": 0.8343883106081892}, ""object"": {""text"": ""object"", ""raw_score"": -9.925508499145508, ""probability"": 0.14127042808475276}, ""human"": {""text"": ""human"", ""raw_score"": -12.054729461669922, ""probability"": 0.016801279104003936}, ""food"": {""text"": ""food"", ""raw_score"": -12.855964660644531, ""probability"": 0.007539982203053976}}","[""animal"", ""object"", ""human"", ""food""]",easy,FALSE,
illusions_luca-severin-2SXod0aLbcc-unsplash,illusions,data/packs/illusions/images/luca-severin-2SXod0aLbcc-unsplash.jpg,,animal,0.9885677696845186,human,0.009137727099557909,object,0.002085441077921914,"{""animal"": {""text"": ""animal"", ""raw_score"": -5.191990852355957, ""probability"": 0.9885677696845186}, ""human"": {""text"": ""human"", ""raw_score"": -9.875836372375488, ""probability"": 0.009137727099557909}, ""object"": {""text"": ""object"", ""raw_score"": -11.353267669677734, ""probability"": 0.002085441077921914}, ""food"": {""text"": ""food"", ""raw_score"": -13.653371810913086, ""probability"": 0.00020906213800145153}}","[""object"", ""animal"", ""food"", ""human""]",easy,FALSE,
illusions_marcell-viragh-XhWQlt5xT88-unsplash,illusions,data/packs/illusions/images/marcell-viragh-XhWQlt5xT88-unsplash.jpg,,animal,0.8034566554786761,human,0.17060000838507217,object,0.02439490847509466,"{""animal"": {""text"": ""animal"", ""raw_score"": -7.483578681945801, ""probability"": 0.8034566554786761}, ""human"": {""text"": ""human"", ""raw_score"": -9.033180236816406, ""probability"": 0.17060000838507217}, ""object"": {""text"": ""object"", ""raw_score"": -10.978127479553223, ""probability"": 0.02439490847509466}, ""food"": {""text"": ""food"", ""raw_score"": -13.735261917114258, ""probability"": 0.0015484276611570892}}","[""animal"", ""food"", ""object"", ""human""]",easy,FALSE,
illusions_marqquin-ZtaXTbMX-Y8-unsplash,illusions,data/packs/illusions/images/marqquin-ZtaXTbMX-Y8-unsplash.jpg,,food,0.9365000823425405,object,0.0488133199112878,animal,0.011063053671462998,"{""food"": {""text"": ""food"", ""raw_score"": -8.579270362854004, ""probability"": 0.9365000823425405}, ""object"": {""text"": ""object"", ""raw_score"": -11.533416748046875, ""probability"": 0.0488133199112878}, ""animal"": {""text"": ""animal"", ""raw_score"": -13.01780891418457, ""probability"": 0.011063053671462998}, ""human"": {""text"": ""human"", ""raw_score"": -14.133967399597168, ""probability"": 0.0036235440747088765}}","[""food"", ""object"", ""animal"", ""human""]",easy,FALSE,
illusions_marvin-tendies-Jqlk97EHBwk-unsplash,illusions,data/packs/illusions/images/marvin-tendies-Jqlk97EHBwk-unsplash.jpg,,animal,0.9971231132673037,object,0.0018090631625763266,human,0.0010116694086017937,"{""animal"": {""text"": ""animal"", ""raw_score"": -5.154062271118164, ""probability"": 0.9971231132673037}, ""object"": {""text"": ""object"", ""raw_score"": -11.466127395629883, ""probability"": 0.0018090631625763266}, ""human"": {""text"": ""human"", ""raw_score"": -12.047334671020508, ""probability"": 0.0010116694086017937}, ""food"": {""text"": ""food"", ""raw_score"": -14.938591003417969, ""probability"": 5.615416151800227e-05}}","[""object"", ""food"", ""animal"", ""human""]",easy,FALSE,
illusions_octavian-iordache-8WWpBP2d3Xg-unsplash,illusions,data/packs/illusions/images/octavian-iordache-8WWpBP2d3Xg-unsplash.jpg,human,human,0.8520086736894917,animal,0.14573884078989086,object,0.0019977591047160206,"{""human"": {""text"": ""human"", ""raw_score"": -6.4331512451171875, ""probability"": 0.8520086736894917}, ""animal"": {""text"": ""animal"", ""raw_score"": -8.198931694030762, ""probability"": 0.14573884078989086}, ""object"": {""text"": ""object"", ""raw_score"": -12.48872184753418, ""probability"": 0.0019977591047160206}, ""food"": {""text"": ""food"", ""raw_score"": -14.54831314086914, ""probability"": 0.0002547264159015231}}","[""animal"", ""object"", ""human"", ""food""]",easy,TRUE,
illusions_reba-spike-Zaq3wEpOwd0-unsplash,illusions,data/packs/illusions/images/reba-spike-Zaq3wEpOwd0-unsplash.jpg,,animal,0.9475491143234,food,0.03385003481004063,human,0.01131043480047161,"{""animal"": {""text"": ""animal"", ""raw_score"": -6.100049018859863, ""probability"": 0.9475491143234}, ""food"": {""text"": ""food"", ""raw_score"": -9.431987762451172, ""probability"": 0.03385003481004063}, ""human"": {""text"": ""human"", ""raw_score"": -10.528202056884766, ""probability"": 0.01131043480047161}, ""object"": {""text"": ""object"", ""raw_score"": -10.967367172241211, ""probability"": 0.0072904160660876155}}","[""food"", ""human"", ""object"", ""animal""]",easy,FALSE,
illusions_sam-2WkHX-KWtCU-unsplash,illusions,data/packs/illusions/images/sam-2WkHX-KWtCU-unsplash.jpg,,animal,0.9279816647342424,object,0.05225931295692405,human,0.01675333239551049,"{""animal"": {""text"": ""animal"", ""raw_score"": -7.509833335876465, ""probability"": 0.9279816647342424}, ""object"": {""text"": ""object"", ""raw_score"": -10.386627197265625, ""probability"": 0.05225931295692405}, ""human"": {""text"": ""human"", ""raw_score"": -11.524248123168945, ""probability"": 0.01675333239551049}, ""food"": {""text"": ""food"", ""raw_score"": -13.242338180541992, ""probability"": 0.0030056899133229942}}","[""object"", ""animal"", ""human"", ""food""]",easy,FALSE,
illusions_sergey-antonov-fcksuuDim_Y-unsplash,illusions,data/packs/illusions/images/sergey-antonov-fcksuuDim_Y-unsplash.jpg,,animal,0.9669531599958165,human,0.015652178853867483,object,0.012559307757053053,"{""animal"": {""text"": ""animal"", ""raw_score"": -8.113497734069824, ""probability"": 0.9669531599958165}, ""human"": {""text"": ""human"", ""raw_score"": -12.237037658691406, ""probability"": 0.015652178853867483}, ""object"": {""text"": ""object"", ""raw_score"": -12.457185745239258, ""probability"": 0.012559307757053053}, ""food"": {""text"": ""food"", ""raw_score"": -13.411693572998047, ""probability"": 0.004835353393262796}}","[""animal"", ""object"", ""human"", ""food""]",easy,FALSE,
illusions_sidney-ding-t1zuZWG4Zvk-unsplash,illusions,data/packs/illusions/images/sidney-ding-t1zuZWG4Zvk-unsplash.jpg,object,human,0.5470115371754208,object,0.37834774592610354,animal,0.0706509316949135,"{""human"": {""text"": ""human"", ""raw_score"": -10.530252456665039, ""probability"": 0.5470115371754208}, ""object"": {""text"": ""object"", ""raw_score"": -10.898908615112305, ""probability"": 0.37834774592610354}, ""animal"": {""text"": ""animal"", ""raw_score"": -12.576971054077148, ""probability"": 0.0706509316949135}, ""food"": {""text"": ""food"", ""raw_score"": -15.450984954833984, ""probability"": 0.003989785203562122}}","[""object"", ""human"", ""food"", ""animal""]",medium,TRUE,
illusions_slavan-SD1fxETLT6k-unsplash,illusions,data/packs/illusions/images/slavan-SD1fxETLT6k-unsplash.jpg,,animal,0.9816612369243028,object,0.010116707781083097,human,0.00737557601571105,"{""animal"": {""text"": ""animal"", ""raw_score"": -6.196863174438477, ""probability"": 0.9816612369243028}, ""object"": {""text"": ""object"", ""raw_score"": -10.771921157836914, ""probability"": 0.010116707781083097}, ""human"": {""text"": ""human"", ""raw_score"": -11.087935447692871, ""probability"": 0.00737557601571105}, ""food"": {""text"": ""food"", ""raw_score"": -13.252779006958008, ""probability"": 0.0008464792789028375}}","[""food"", ""object"", ""human"", ""animal""]",easy,FALSE,
