image_id,pack_name,image_path,true_label,ai_top1,ai_score_top1,ai_top2,ai_score_top2,ai_top3,ai_score_top3,all_scores_json,options_json,difficulty,approved,notes
animals_animals_024,animals,data/packs/animals/images/animals_024.jpg,,cat,0.6716710137841836,fox,0.1497590475524709,wolf,0.12800032887369128,"{""cat"": {""text"": ""cat"", ""raw_score"": -7.360918998718262, ""probability"": 0.6716710137841836}, ""fox"": {""text"": ""fox"", ""raw_score"": -8.86166000366211, ""probability"": 0.1497590475524709}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -9.018654823303223, ""probability"": 0.12800032887369128}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -10.340080261230469, ""probability"": 0.034144700648741824}, ""bear"": {""text"": ""bear"", ""raw_score"": -11.183353424072266, ""probability"": 0.014692456994649952}, ""dog"": {""text"": ""dog"", ""raw_score"": -13.321149826049805, ""probability"": 0.0017324521462623351}}","[""cat"", ""fox"", ""bear"", ""wolf""]",easy,TRUE,
animals_annie-spratt-oQVpLmHmyKQ-unsplash,animals,data/packs/animals/images/annie-spratt-oQVpLmHmyKQ-unsplash.jpg,,dog,0.9857178138499101,bear,0.004598765047998345,wolf,0.004054380435700363,"{""dog"": {""text"": ""dog"", ""raw_score"": -4.706035614013672, ""probability"": 0.9857178138499101}, ""bear"": {""text"": ""bear"", ""raw_score"": -10.073617935180664, ""probability"": 0.004598765047998345}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -10.199607849121094, ""probability"": 0.004054380435700363}, ""fox"": {""text"": ""fox"", ""raw_score"": -10.572519302368164, ""probability"": 0.0027923580900850063}, ""cat"": {""text"": ""cat"", ""raw_score"": -10.660470962524414, ""probability"": 0.002557255907064919}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -12.874421119689941, ""probability"": 0.0002794266692412737}}","[""wolf"", ""bear"", ""dog"", ""fox""]",easy,FALSE,
animals_ashwini-chaudhary-monty-M9SyCtp9VnQ-unsplash,animals,data/packs/animals/images/ashwini-chaudhary-monty-M9SyCtp9VnQ-unsplash.jpg,,dog,0.8049791814241851,wolf,0.07812948044816918,fox,0.06246008397547183,"{""dog"": {""text"": ""dog"", ""raw_score"": -4.560299873352051, ""probability"": 0.8049791814241851}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -6.892748832702637, ""probability"": 0.07812948044816918}, ""fox"": {""text"": ""fox"", ""raw_score"": -7.116588592529297, ""probability"": 0.06246008397547183}, ""cat"": {""text"": ""cat"", ""raw_score"": -7.812694549560547, ""probability"": 0.031137775839070535}, ""bear"": {""text"": ""bear"", ""raw_score"": -8.252562522888184, ""probability"": 0.020056509531301493}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -10.076478958129883, ""probability"": 0.0032369687818018015}}","[""cat"", ""dog"", ""fox"", ""wolf""]",easy,FALSE,
animals_bro-takes-photos-Ebro7KM8jxY-unsplash,animals,data/packs/animals/images/bro-takes-photos-Ebro7KM8jxY-unsplash.jpg,,cat,0.9978938699726826,dog,0.000847224979462251,raccoon,0.0005852481885816812,"{""cat"": {""text"": ""cat"", ""raw_score"": -3.2247962951660156, ""probability"": 0.9978938699726826}, ""dog"": {""text"": ""dog"", ""raw_score"": -10.296232223510742, ""probability"": 0.000847224979462251}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -10.666162490844727, ""probability"": 0.0005852481885816812}, ""bear"": {""text"": ""bear"", ""raw_score"": -11.315414428710938, ""probability"": 0.0003057549834029516}, ""fox"": {""text"": ""fox"", ""raw_score"": -11.689584732055664, ""probability"": 0.00021031654859610357}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -11.978231430053711, ""probability"": 0.00015758532727432596}}","[""raccoon"", ""bear"", ""cat"", ""dog""]",easy,FALSE,
animals_christian-lue-6hOPRBXwxVo-unsplash,animals,data/packs/animals/images/christian-lue-6hOPRBXwxVo-unsplash.jpg,,cat,0.9242988127106754,dog,0.05093446139407611,fox,0.017444204727078187,"{""cat"": {""text"": ""cat"", ""raw_score"": -3.9536008834838867, ""probability"": 0.9242988127106754}, ""dog"": {""text"": ""dog"", ""raw_score"": -6.8520965576171875, ""probability"": 0.05093446139407611}, ""fox"": {""text"": ""fox"", ""raw_score"": -7.923628807067871, ""probability"": 0.017444204727078187}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -9.246397972106934, ""probability"": 0.004647076541441322}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -10.402885437011719, ""probability"": 0.0014619203156955175}, ""bear"": {""text"": ""bear"", ""raw_score"": -10.589107513427734, ""probability"": 0.0012135243110334255}}","[""wolf"", ""cat"", ""dog"", ""fox""]",easy,FALSE,
animals_danika-perkinson-hcIBQey5Yq4-unsplash,animals,data/packs/animals/images/danika-perkinson-hcIBQey5Yq4-unsplash.jpg,dog,dog,0.7135433310705974,bear,0.27413509755806864,wolf,0.01156334314164678,"{""dog"": {""text"": ""dog"", ""raw_score"": -3.1833410263061523, ""probability"": 0.7135433310705974}, ""bear"": {""text"": ""bear"", ""raw_score"": -4.139963150024414, ""probability"": 0.27413509755806864}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -7.305744171142578, ""probability"": 0.01156334314164678}, ""cat"": {""text"": ""cat"", ""raw_score"": -10.599510192871094, ""probability"": 0.00042915977169711173}, ""fox"": {""text"": ""fox"", ""raw_score"": -10.899093627929688, ""probability"": 0.0003180618442781278}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -14.262843132019043, ""probability"": 1.1006613711744185e-05}}","[""bear"", ""fox"", ""dog"", ""wolf""]",easy,TRUE,
animals_elliot-voilmy-94WvCrfuo1Q-unsplash,animals,data/packs/animals/images/elliot-voilmy-94WvCrfuo1Q-unsplash.jpg,fox,fox,0.9972760029777749,dog,0.0008869604490273333,wolf,0.000696617580169272,"{""fox"": {""text"": ""fox"", ""raw_score"": -1.882955551147461, ""probability"": 0.9972760029777749}, ""dog"": {""text"": ""dog"", ""raw_score"": -8.907938003540039, ""probability"": 0.0008869604490273333}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -9.14950180053711, ""probability"": 0.000696617580169272}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -9.306299209594727, ""probability"": 0.0005955225084604134}, ""cat"": {""text"": ""cat"", ""raw_score"": -9.754172325134277, ""probability"": 0.0003805304004332614}, ""bear"": {""text"": ""bear"", ""raw_score"": -10.593642234802246, ""probability"": 0.00016436608413482784}}","[""cat"", ""dog"", ""wolf"", ""fox""]",easy,TRUE,
animals_emre-karayer-Ognn1ytK8NU-unsplash,animals,data/packs/animals/images/emre-karayer-Ognn1ytK8NU-unsplash.jpg,cat,cat,0.7853516625887299,fox,0.13261406784956728,raccoon,0.03921111267829284,"{""cat"": {""text"": ""cat"", ""raw_score"": -5.535696029663086, ""probability"": 0.7853516625887299}, ""fox"": {""text"": ""fox"", ""raw_score"": -7.314384460449219, ""probability"": 0.13261406784956728}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -8.532867431640625, ""probability"": 0.03921111267829284}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -8.65279483795166, ""probability"": 0.03477966187311401}, ""bear"": {""text"": ""bear"", ""raw_score"": -10.263696670532227, ""probability"": 0.006945756894944209}, ""dog"": {""text"": ""dog"", ""raw_score"": -12.108575820922852, ""probability"": 0.001097738115351773}}","[""cat"", ""dog"", ""raccoon"", ""fox""]",easy,TRUE,
animals_erik-mclean-pt2DQsvhXGY-unsplash,animals,data/packs/animals/images/erik-mclean-pt2DQsvhXGY-unsplash.jpg,dog,dog,0.8029448196819385,cat,0.1730729864566375,fox,0.013754298704507272,"{""dog"": {""text"": ""dog"", ""raw_score"": -4.311636924743652, ""probability"": 0.8029448196819385}, ""cat"": {""text"": ""cat"", ""raw_score"": -5.846209526062012, ""probability"": 0.1730729864566375}, ""fox"": {""text"": ""fox"", ""raw_score"": -8.378571510314941, ""probability"": 0.013754298704507272}, ""bear"": {""text"": ""bear"", ""raw_score"": -9.677143096923828, ""probability"": 0.003753841898119461}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -9.785772323608398, ""probability"": 0.0033674325352119274}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -9.866387367248535, ""probability"": 0.0031066207235852885}}","[""dog"", ""cat"", ""bear"", ""fox""]",easy,TRUE,
animals_eugene-chystiakov-lk667qfcu5M-unsplash,animals,data/packs/animals/images/eugene-chystiakov-lk667qfcu5M-unsplash.jpg,cat,cat,0.6375854050343843,fox,0.3165537091174807,raccoon,0.03768603239157783,"{""cat"": {""text"": ""cat"", ""raw_score"": -4.135416030883789, ""probability"": 0.6375854050343843}, ""fox"": {""text"": ""fox"", ""raw_score"": -4.835611343383789, ""probability"": 0.3165537091174807}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -6.963814735412598, ""probability"": 0.03768603239157783}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -9.040155410766602, ""probability"": 0.00472538413880056}, ""bear"": {""text"": ""bear"", ""raw_score"": -9.654934883117676, ""probability"": 0.002555299363511856}, ""dog"": {""text"": ""dog"", ""raw_score"": -10.704963684082031, ""probability"": 0.0008941699542446684}}","[""cat"", ""dog"", ""fox"", ""raccoon""]",medium,TRUE,
animals_green-liu-yheRz2oQAzc-unsplash,animals,data/packs/animals/images/green-liu-yheRz2oQAzc-unsplash.jpg,dog,bear,0.9485660076421728,dog,0.03746045215544554,wolf,0.006432528522995538,"{""bear"": {""text"": ""bear"", ""raw_score"": -2.6955976486206055, ""probability"": 0.9485660076421728}, ""dog"": {""text"": ""dog"", ""raw_score"": -5.927263259887695, ""probability"": 0.03746045215544554}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -7.689181327819824, ""probability"": 0.006432528522995538}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -8.097517967224121, ""probability"": 0.0042760558739909985}, ""fox"": {""text"": ""fox"", ""raw_score"": -8.679553031921387, ""probability"": 0.002389289389736355}, ""cat"": {""text"": ""cat"", ""raw_score"": -9.683319091796875, ""probability"": 0.0008756664156587923}}","[""dog"", ""wolf"", ""cat"", ""bear""]",easy,TRUE,
animals_kawai-van-den-elzen-aivyfB73XOs-unsplash,animals,data/packs/animals/images/kawai-van-den-elzen-aivyfB73XOs-unsplash.jpg,dog,bear,0.9939643408375066,raccoon,0.003688750265454965,wolf,0.0013839582842053852,"{""bear"": {""text"": ""bear"", ""raw_score"": -1.5305957794189453, ""probability"": 0.9939643408375066}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -7.127009391784668, ""probability"": 0.003688750265454965}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -8.107349395751953, ""probability"": 0.0013839582842053852}, ""dog"": {""text"": ""dog"", ""raw_score"": -8.70555305480957, ""probability"": 0.0007608980155854011}, ""fox"": {""text"": ""fox"", ""raw_score"": -10.231780052185059, ""probability"": 0.0001653843795727797}, ""cat"": {""text"": ""cat"", ""raw_score"": -11.738142013549805, ""probability"": 3.6668217674943265e-05}}","[""raccoon"", ""dog"", ""wolf"", ""bear""]",easy,TRUE,
animals_lukas-parnican-RK8o5Xq5ang-unsplash,animals,data/packs/animals/images/lukas-parnican-RK8o5Xq5ang-unsplash.jpg,,dog,0.9088020334299376,wolf,0.06335092082196422,bear,0.020056962219722127,"{""dog"": {""text"": ""dog"", ""raw_score"": -4.07961368560791, ""probability"": 0.9088020334299376}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -6.743051528930664, ""probability"": 0.06335092082196422}, ""bear"": {""text"": ""bear"", ""raw_score"": -7.89316463470459, ""probability"": 0.020056962219722127}, ""fox"": {""text"": ""fox"", ""raw_score"": -9.397148132324219, ""probability"": 0.004457521253329739}, ""cat"": {""text"": ""cat"", ""raw_score"": -9.812925338745117, ""probability"": 0.0029411940322411783}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -11.82984733581543, ""probability"": 0.00039136824280511256}}","[""wolf"", ""bear"", ""raccoon"", ""dog""]",easy,TRUE,
animals_nhn-iVJmulxW07Q-unsplash,animals,data/packs/animals/images/nhn-iVJmulxW07Q-unsplash.jpg,,fox,0.9970119452335777,wolf,0.0009210055536355554,raccoon,0.00088131985400402,"{""fox"": {""text"": ""fox"", ""raw_score"": -1.9012460708618164, ""probability"": 0.9970119452335777}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -8.888298034667969, ""probability"": 0.0009210055536355554}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -8.932343482971191, ""probability"": 0.00088131985400402}, ""cat"": {""text"": ""cat"", ""raw_score"": -9.128515243530273, ""probability"": 0.0007243312804253011}, ""dog"": {""text"": ""dog"", ""raw_score"": -9.76248550415039, ""probability"": 0.0003842443186529268}, ""bear"": {""text"": ""bear"", ""raw_score"": -11.367963790893555, ""probability"": 7.715375970433497e-05}}","[""raccoon"", ""dog"", ""wolf"", ""fox""]",easy,TRUE,
animals_pepsin-ye-vZep01eGIdY-unsplash,animals,data/packs/animals/images/pepsin-ye-vZep01eGIdY-unsplash.jpg,,bear,0.9987401685578247,raccoon,0.0008488626358114772,wolf,0.00019391792717465844,"{""bear"": {""text"": ""bear"", ""raw_score"": -2.3601675033569336, ""probability"": 0.9987401685578247}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -9.430520057678223, ""probability"": 0.0008488626358114772}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -10.906982421875, ""probability"": 0.00019391792717465844}, ""dog"": {""text"": ""dog"", ""raw_score"": -11.208179473876953, ""probability"": 0.00014348607063567977}, ""fox"": {""text"": ""fox"", ""raw_score"": -12.417058944702148, ""probability"": 4.283512702764174e-05}, ""cat"": {""text"": ""cat"", ""raw_score"": -12.749188423156738, ""probability"": 3.0729681525921056e-05}}","[""bear"", ""raccoon"", ""cat"", ""wolf""]",easy,TRUE,
animals_sebastian-schuster-fIpxtl7-h-w-unsplash,animals,data/packs/animals/images/sebastian-schuster-fIpxtl7-h-w-unsplash.jpg,,cat,0.978962747413424,raccoon,0.009531320457457191,bear,0.007396225437423936,"{""cat"": {""text"": ""cat"", ""raw_score"": -4.741498947143555, ""probability"": 0.978962747413424}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -9.373409271240234, ""probability"": 0.009531320457457191}, ""bear"": {""text"": ""bear"", ""raw_score"": -9.627022743225098, ""probability"": 0.007396225437423936}, ""dog"": {""text"": ""dog"", ""raw_score"": -10.547554016113281, ""probability"": 0.0029459711385466858}, ""fox"": {""text"": ""fox"", ""raw_score"": -11.835901260375977, ""probability"": 0.0008122811758379204}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -12.673667907714844, ""probability"": 0.00035145437731022176}}","[""bear"", ""raccoon"", ""cat"", ""dog""]",easy,TRUE,
animals_tetiana-sapon-f2lzPXy8MLk-unsplash,animals,data/packs/animals/images/tetiana-sapon-f2lzPXy8MLk-unsplash.jpg,,dog,0.931620875571159,bear,0.06566800101978841,cat,0.0018635756679257751,"{""dog"": {""text"": ""dog"", ""raw_score"": -3.543299674987793, ""probability"": 0.931620875571159}, ""bear"": {""text"": ""bear"", ""raw_score"": -6.195613861083984, ""probability"": 0.06566800101978841}, ""cat"": {""text"": ""cat"", ""raw_score"": -9.757728576660156, ""probability"": 0.0018635756679257751}, ""fox"": {""text"": ""fox"", ""raw_score"": -11.273874282836914, ""probability"": 0.000409160138951631}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -11.58656120300293, ""probability"": 0.00029929200345918947}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -12.352819442749023, ""probability"": 0.000139095598716038}}","[""cat"", ""bear"", ""fox"", ""dog""]",easy,TRUE,
animals_tomas-malik-YmeIhD-EOfw-unsplash,animals,data/packs/animals/images/tomas-malik-YmeIhD-EOfw-unsplash.jpg,,bear,0.9916666552117595,raccoon,0.004984563258849342,wolf,0.0016355907477055556,"{""bear"": {""text"": ""bear"", ""raw_score"": -2.740854263305664, ""probability"": 0.9916666552117595}, ""raccoon"": {""text"": ""raccoon"", ""raw_score"": -8.033895492553711, ""probability"": 0.004984563258849342}, ""wolf"": {""text"": ""wolf"", ""raw_score"": -9.148237228393555, ""probability"": 0.0016355907477055556}, ""dog"": {""text"": ""dog"", ""raw_score"": -9.363260269165039, ""probability"": 0.0013191413228112216}, ""fox"": {""text"": ""fox"", ""raw_score"": -10.734081268310547, ""probability"": 0.00033492790233016756}, ""cat"": {""text"": ""cat"", ""raw_score"": -12.468400955200195, ""probability"": 5.9121556544154056e-05}}","[""wolf"", ""bear"", ""raccoon"", ""fox""]",easy,FALSE,
