image_id,pack_name,image_path,true_label,ai_top1,ai_score_top1,ai_top2,ai_score_top2,ai_top3,ai_score_top3,all_scores_json,options_json,difficulty,approved,notes
food_evan-brorby-VWaJOmZEdb0-unsplash,food,data/packs/food/images/evan-brorby-VWaJOmZEdb0-unsplash.jpg,croissant,bread,0.510443142825707,croissant,0.4634563018902654,muffin,0.025307582889541748,"{""bread"": {""text"": ""bread"", ""raw_score"": -3.6245460510253906, ""probability"": 0.510443142825707}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -3.7211132049560547, ""probability"": 0.4634563018902654}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -6.628721237182617, ""probability"": 0.025307582889541748}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -10.472381591796875, ""probability"": 0.0005419636832651288}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.46584701538086, ""probability"": 0.00020068440917843863}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -12.849092483520508, ""probability"": 5.0324302042348924e-05}}","[""fried_chicken"", ""bread"", ""muffin"", ""croissant""]",hard,TRUE,
food_goodeats-yqr-zVTfYVY9HY0-unsplash,food,data/packs/food/images/goodeats-yqr-zVTfYVY9HY0-unsplash.jpg,,fried_chicken,0.9962095110228345,dumpling,0.001543651813458765,muffin,0.000946669224404977,"{""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -1.3171234130859375, ""probability"": 0.9962095110228345}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -7.786930084228516, ""probability"": 0.001543651813458765}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -8.275886535644531, ""probability"": 0.000946669224404977}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -8.470739364624023, ""probability"": 0.0007790668951888227}, ""bread"": {""text"": ""bread"", ""raw_score"": -8.96222972869873, ""probability"": 0.00047656615621568155}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -11.332563400268555, ""probability"": 4.4534887897168133e-05}}","[""dumpling"", ""cupcake"", ""fried_chicken"", ""muffin""]",easy,FALSE,
food_hailey-tong-8k6giT9UlTQ-unsplash,food,data/packs/food/images/hailey-tong-8k6giT9UlTQ-unsplash.jpg,,dumpling,0.9999503915387815,bread,2.2276867163500733e-05,croissant,2.0949504635538233e-05,"{""dumpling"": {""text"": ""dumpling"", ""raw_score"": -0.5180282592773438, ""probability"": 0.9999503915387815}, ""bread"": {""text"": ""bread"", ""raw_score"": -11.229940414428711, ""probability"": 2.2276867163500733e-05}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -11.291374206542969, ""probability"": 2.0949504635538233e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -12.936450004577637, ""probability"": 4.043211099894797e-06}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -13.9081392288208, ""probability"": 1.5301258374613873e-06}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -14.545751571655273, ""probability"": 8.087524821073878e-07}}","[""dumpling"", ""muffin"", ""bread"", ""croissant""]",easy,FALSE,
food_iqbal-pohan-GUTO5wSTe6M-unsplash,food,data/packs/food/images/iqbal-pohan-GUTO5wSTe6M-unsplash.jpg,bread,bread,0.6120810089849876,croissant,0.3791848486281252,muffin,0.007393738445315062,"{""bread"": {""text"": ""bread"", ""raw_score"": -3.183420181274414, ""probability"": 0.6120810089849876}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -3.6622610092163086, ""probability"": 0.3791848486281252}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -7.599651336669922, ""probability"": 0.007393738445315062}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -9.580787658691406, ""probability"": 0.0010196884749772586}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -11.148809432983398, ""probability"": 0.00021256135341562413}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -11.824482917785645, ""probability"": 0.00010815411317919389}}","[""cupcake"", ""croissant"", ""bread"", ""muffin""]",medium,TRUE,
food_joost-crop-TIjhDW2q2rI-unsplash,food,data/packs/food/images/joost-crop-TIjhDW2q2rI-unsplash.jpg,bread,bread,0.9907026478646722,croissant,0.008127696996236144,muffin,0.0010814535576983409,"{""bread"": {""text"": ""bread"", ""raw_score"": -2.1303443908691406, ""probability"": 0.9907026478646722}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -6.933481216430664, ""probability"": 0.008127696996236144}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -8.95045280456543, ""probability"": 0.0010814535576983409}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -12.090578079223633, ""probability"": 4.680247224723723e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -12.589109420776367, ""probability"": 2.8428856002898904e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -13.373855590820312, ""probability"": 1.2970253143135407e-05}}","[""fried_chicken"", ""bread"", ""muffin"", ""croissant""]",easy,TRUE,
food_julia-vivcharyk-ronmTMm0cdQ-unsplash,food,data/packs/food/images/julia-vivcharyk-ronmTMm0cdQ-unsplash.jpg,bread,croissant,0.509555194994955,bread,0.4705811225422501,muffin,0.01595915161332733,"{""croissant"": {""text"": ""croissant"", ""raw_score"": -3.049032211303711, ""probability"": 0.509555194994955}, ""bread"": {""text"": ""bread"", ""raw_score"": -3.1286020278930664, ""probability"": 0.4705811225422501}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -6.512537956237793, ""probability"": 0.01595915161332733}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -8.704909324645996, ""probability"": 0.0017818658847634967}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -8.724831581115723, ""probability"": 0.0017467183670294981}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -10.260878562927246, ""probability"": 0.0003759465976745623}}","[""muffin"", ""croissant"", ""bread"", ""cupcake""]",hard,TRUE,
food_laura-filip-W0PDHT_sYoQ-unsplash,food,data/packs/food/images/laura-filip-W0PDHT_sYoQ-unsplash.jpg,,bread,0.975391512447335,muffin,0.023712130520733198,croissant,0.0005290888788480131,"{""bread"": {""text"": ""bread"", ""raw_score"": -2.880497932434082, ""probability"": 0.975391512447335}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -6.597350120544434, ""probability"": 0.023712130520733198}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -10.399935722351074, ""probability"": 0.0005290888788480131}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -10.967310905456543, ""probability"": 0.00029999963187899776}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -12.569034576416016, ""probability"": 6.0464570179347234e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -14.753588676452637, ""probability"": 6.803951025363457e-06}}","[""muffin"", ""croissant"", ""fried_chicken"", ""bread""]",easy,FALSE,
food_logan-weaver-lgnwvr-7IsmaO5kYio-unsplash,food,data/packs/food/images/logan-weaver-lgnwvr-7IsmaO5kYio-unsplash.jpg,,muffin,0.9816450971767471,cupcake,0.01729877325631376,bread,0.0009962600849641966,"{""muffin"": {""text"": ""muffin"", ""raw_score"": 0.5285530090332031, ""probability"": 0.9816450971767471}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -3.5100412368774414, ""probability"": 0.01729877325631376}, ""bread"": {""text"": ""bread"", ""raw_score"": -6.364423751831055, ""probability"": 0.0009962600849641966}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -9.212931632995605, ""probability"": 5.7714040019782766e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -12.819844245910645, ""probability"": 1.5660990703766484e-06}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -13.797179222106934, ""probability"": 5.89342884827493e-07}}","[""cupcake"", ""dumpling"", ""muffin"", ""bread""]",easy,FALSE,
food_mak-LFQOzsNpB0A-unsplash,food,data/packs/food/images/mak-LFQOzsNpB0A-unsplash.jpg,,muffin,0.9189072092337764,cupcake,0.0801496170628714,bread,0.0007229266958013341,"{""muffin"": {""text"": ""muffin"", ""raw_score"": -0.18009376525878906, ""probability"": 0.9189072092337764}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -2.6193838119506836, ""probability"": 0.0801496170628714}, ""bread"": {""text"": ""bread"", ""raw_score"": -7.327726364135742, ""probability"": 0.0007229266958013341}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -9.033733367919922, ""probability"": 0.00013127584866638443}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -9.602694511413574, ""probability"": 7.431699651465574e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.226309776306152, ""probability"": 1.4654162369816659e-05}}","[""muffin"", ""fried_chicken"", ""bread"", ""cupcake""]",easy,FALSE,
food_maria-kovalets-6hm1f1esMqA-unsplash,food,data/packs/food/images/maria-kovalets-6hm1f1esMqA-unsplash.jpg,bread,croissant,0.9161509082123593,bread,0.08285630043001549,muffin,0.0008584418606972838,"{""croissant"": {""text"": ""croissant"", ""raw_score"": -1.5359878540039062, ""probability"": 0.9161509082123593}, ""bread"": {""text"": ""bread"", ""raw_score"": -3.939061164855957, ""probability"": 0.08285630043001549}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -8.508805274963379, ""probability"": 0.0008584418606972838}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -11.152703285217285, ""probability"": 6.102117565570598e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.274496078491211, ""probability"": 5.402398704957661e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -12.303594589233398, ""probability"": 1.9304334222532784e-05}}","[""muffin"", ""croissant"", ""dumpling"", ""bread""]",easy,TRUE,
food_maria-orlova-PffLsy3sB4U-unsplash,food,data/packs/food/images/maria-orlova-PffLsy3sB4U-unsplash.jpg,croissant,croissant,0.6814397381984266,bread,0.3157986325676808,muffin,0.0024485175752637944,"{""croissant"": {""text"": ""croissant"", ""raw_score"": -1.8397293090820312, ""probability"": 0.6814397381984266}, ""bread"": {""text"": ""bread"", ""raw_score"": -2.608832359313965, ""probability"": 0.3157986325676808}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -7.468454360961914, ""probability"": 0.0024485175752637944}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -10.181215286254883, ""probability"": 0.00016246736060753487}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -10.644950866699219, ""probability"": 0.0001021805701096269}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -11.390876770019531, ""probability"": 4.8463727911550534e-05}}","[""croissant"", ""bread"", ""muffin"", ""cupcake""]",easy,TRUE,
food_mariah-hewines-s5VggaKItIw-unsplash,food,data/packs/food/images/mariah-hewines-s5VggaKItIw-unsplash.jpg,,muffin,0.9613486652462704,cupcake,0.03730376931660391,bread,0.0012589037498890083,"{""muffin"": {""text"": ""muffin"", ""raw_score"": -0.8762922286987305, ""probability"": 0.9613486652462704}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -4.125535011291504, ""probability"": 0.03730376931660391}, ""bread"": {""text"": ""bread"", ""raw_score"": -7.514388084411621, ""probability"": 0.0012589037498890083}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -10.638411521911621, ""probability"": 5.536641286752693e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.674224853515625, ""probability"": 1.9651620681940125e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -12.03911018371582, ""probability"": 1.3643653687066273e-05}}","[""muffin"", ""dumpling"", ""bread"", ""cupcake""]",easy,FALSE,
food_markus-spiske-u32FWoRFI8U-unsplash,food,data/packs/food/images/markus-spiske-u32FWoRFI8U-unsplash.jpg,,muffin,0.9739103887809413,cupcake,0.0242575432029461,bread,0.0017894059272793483,"{""muffin"": {""text"": ""muffin"", ""raw_score"": -1.935215950012207, ""probability"": 0.9739103887809413}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -5.6278076171875, ""probability"": 0.0242575432029461}, ""bread"": {""text"": ""bread"", ""raw_score"": -8.234651565551758, ""probability"": 0.0017894059272793483}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -12.191631317138672, ""probability"": 3.4214831099992065e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -14.226852416992188, ""probability"": 4.470222162203657e-06}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -14.343753814697266, ""probability"": 3.977035571149049e-06}}","[""cupcake"", ""bread"", ""croissant"", ""muffin""]",easy,FALSE,
food_markus-winkler-Hk6AzitTSAs-unsplash,food,data/packs/food/images/markus-winkler-Hk6AzitTSAs-unsplash.jpg,,fried_chicken,0.999919194788742,dumpling,2.344498170502574e-05,muffin,2.2896703572338613e-05,"{""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -1.0175895690917969, ""probability"": 0.999919194788742}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.678362846374512, ""probability"": 2.344498170502574e-05}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -11.7020263671875, ""probability"": 2.2896703572338613e-05}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -12.126928329467773, ""probability"": 1.4970640590193912e-05}, ""bread"": {""text"": ""bread"", ""raw_score"": -12.193180084228516, ""probability"": 1.4010950947046457e-05}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -13.131561279296875, ""probability"": 5.481934443360088e-06}}","[""bread"", ""muffin"", ""dumpling"", ""fried_chicken""]",easy,FALSE,
food_mustafa-bashari-c25kd-pl4RQ-unsplash,food,data/packs/food/images/mustafa-bashari-c25kd-pl4RQ-unsplash.jpg,,muffin,0.9584689281867848,cupcake,0.03906156422280372,bread,0.0023739905084041407,"{""muffin"": {""text"": ""muffin"", ""raw_score"": 0.2021350860595703, ""probability"": 0.9584689281867848}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -2.998063087463379, ""probability"": 0.03906156422280372}, ""bread"": {""text"": ""bread"", ""raw_score"": -5.7986297607421875, ""probability"": 0.0023739905084041407}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -9.20942211151123, ""probability"": 7.837736910002368e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.17160415649414, ""probability"": 1.1016048689048186e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -11.758796691894531, ""probability"": 6.1236642184603894e-06}}","[""cupcake"", ""muffin"", ""fried_chicken"", ""bread""]",easy,FALSE,
food_nathan-dumlao-Cr8_jYuvkaI-unsplash,food,data/packs/food/images/nathan-dumlao-Cr8_jYuvkaI-unsplash.jpg,,fried_chicken,0.9992647941689667,croissant,0.000386330885190264,muffin,0.00016727306007703182,"{""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -1.7301406860351562, ""probability"": 0.9992647941689667}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -9.588221549987793, ""probability"": 0.000386330885190264}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -10.425288200378418, ""probability"": 0.00016727306007703182}, ""bread"": {""text"": ""bread"", ""raw_score"": -11.04477596282959, ""probability"": 9.002971702013616e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -11.353408813476562, ""probability"": 6.612235929246811e-05}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -12.308207511901855, ""probability"": 2.544980945334806e-05}}","[""fried_chicken"", ""croissant"", ""dumpling"", ""muffin""]",easy,FALSE,
food_nizar-zulmi-UgckYUoc0tM-unsplash,food,data/packs/food/images/nizar-zulmi-UgckYUoc0tM-unsplash.jpg,,fried_chicken,0.9998315455984378,dumpling,4.935967632600197e-05,croissant,4.845430051565459e-05,"{""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -0.1306324005126953, ""probability"": 0.9998315455984378}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -10.04684066772461, ""probability"": 4.935967632600197e-05}, ""croissant"": {""text"": ""croissant"", ""raw_score"": -10.065353393554688, ""probability"": 4.845430051565459e-05}, ""bread"": {""text"": ""bread"", ""raw_score"": -10.111727714538574, ""probability"": 4.62585714458805e-05}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -10.834271430969238, ""probability"": 2.24592612938953e-05}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -13.2923002243042, ""probability"": 1.922591980720605e-06}}","[""croissant"", ""dumpling"", ""fried_chicken"", ""muffin""]",easy,FALSE,
food_olga-petnyunene-1fnV8_6DmZA-unsplash,food,data/packs/food/images/olga-petnyunene-1fnV8_6DmZA-unsplash.jpg,,croissant,0.9969212360330507,bread,0.0028642000770374263,muffin,0.00014055355487781017,"{""croissant"": {""text"": ""croissant"", ""raw_score"": -0.05457305908203125, ""probability"": 0.9969212360330507}, ""bread"": {""text"": ""bread"", ""raw_score"": -5.906955718994141, ""probability"": 0.0028642000770374263}, ""muffin"": {""text"": ""muffin"", ""raw_score"": -8.921411514282227, ""probability"": 0.00014055355487781017}, ""cupcake"": {""text"": ""cupcake"", ""raw_score"": -10.118532180786133, ""probability"": 4.2455986313193166e-05}, ""dumpling"": {""text"": ""dumpling"", ""raw_score"": -10.797394752502441, ""probability"": 2.153340287130852e-05}, ""fried_chicken"": {""text"": ""fried chicken"", ""raw_score"": -11.562322616577148, ""probability"": 1.0020945849488895e-05}}","[""cupcake"", ""croissant"", ""muffin"", ""bread""]",easy,FALSE,
